scenario,year,real_estate_mode,re_opening_nav,re_gross_asset_value,re_debt_balance,re_assumed_liabilities,re_net_equity_value,re_noi_yield,re_noi,gross_rent,re_debt_service,re_capex,re_dscr,re_prior_refi_liability,re_ending_refi_liability,re_max_debt_supported,re_cash_out_before_refi_costs,re_refi_costs,re_refi_capacity,re_refi_proceeds_from_deals,re_free_cashflow_after_debt_and_capex,re_cashflow_shortfall,active_deal_count,acquisition_starting_retained_cash,acquisition_starting_reserve,acquisition_new_deal_equity_required,acquisition_funded_from_initial_lp_capital,acquisition_funded_from_retained_cash,acquisition_funded_from_reserve,acquisition_unfunded_shortfall,acquisition_ending_retained_cash,acquisition_ending_reserve,acquisition_funding_source,re_asset_mgmt_fee,net_re_cashflow,re_cashflow_generated,re_cashflow_to_lp,re_cashflow_to_hf,re_cashflow_to_reserve,re_appreciation_rate,re_closing_nav,hf_opening_nav,hf_return,hf_harvest,hf_harvest_generated,hf_harvest_to_lp,hf_harvest_to_hf,hf_harvest_to_reserve,hf_closing_nav,refinance_proceeds,refinance_use_of_proceeds,cumulative_refinance_proceeds,refinance_liability,reserve_opening_nav,reserve_closing_nav,retained_cash,lp_cash_yield_target,lp_cash_yield_paid,lp_cash_yield_shortfall,cumulative_lp_cash_yield_shortfall,lp_cash_yield_coverage_ratio,cumulative_reinvested_into_hf,cumulative_cash_distributed_to_lp,cumulative_cash_added_to_reserve,hf_reinvestment_source_re,hf_reinvestment_source_hf,total_cash_reinvested,total_cash_distributed,total_cash_reserved,lp_distribution,lp_cumulative_distribution,lp_remaining_hurdle,economic_hurdle_passed,liquidity_available,liquidity_hurdle_passed,hurdle_trigger_eligible,hurdle_trigger_attempted,hurdle_trigger_executed,hurdle_trigger_required_cash,trigger_cash_from_retained_cash,trigger_cash_from_reserve,trigger_cash_from_hf_liquidation,trigger_cash_from_refi,trigger_cash_from_re_sale,lp_hurdle_shortfall_after_trigger,hf_nav_liquidated_for_hurdle,refi_proceeds_for_hurdle,re_nav_sold_for_hurdle,gp_fees,gp_cumulative_fees,gp_residual_nav,fund_nav,event_flag
slow_grind,7,top_down,9572380.563744,9763828.175018879,0.0,0.0,9763828.175018879,0.07107381215627159,680345.5780758861,957238.0563743999,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651628.4363846541,0.0,0,0.0,1019124.6019441735,0.0,0.0,0.0,0.0,0.0,0.0,1019124.6019441735,,28717.141691232,651628.4363846541,651628.4363846541,65162.84363846542,488721.3272884906,97744.26545769811,0.02,9763828.175018879,4838550.124254729,0.25,0.0,0.0,0.0,0.0,0.0,6536908.982606902,0.0,,0.0,0.0,1019124.6019441735,1116868.8674018716,0.0,0.0,0.0,0.0,0.0,,3084344.337009358,411245.91160124773,616868.8674018716,488721.3272884906,0.0,488721.3272884906,65162.84363846542,97744.26545769811,65162.84363846542,411245.91160124773,19588754.08839875,False,10094734.893763494,False,False,False,False,19588754.08839875,0.0,0.0,0.0,0.0,0.0,19588754.08839875,0.0,0.0,0.0,28717.141691232,189574.22625283198,0.0,17417606.02502765,
slow_grind,8,top_down,9763828.175018879,9959104.738519257,0.0,0.0,9959104.738519257,0.07213991933861567,704361.7769819649,976382.8175018879,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675070.2924569083,0.0,0,0.0,1116868.8674018716,0.0,0.0,0.0,0.0,0.0,0.0,1116868.8674018716,,29291.484525056636,675070.2924569083,675070.2924569083,67507.02924569084,506302.71934268123,101260.54386853623,0.02,9959104.738519257,6536908.982606902,0.05,0.0,0.0,0.0,0.0,0.0,7370057.1510799285,0.0,,0.0,0.0,1116868.8674018716,1218129.4112704077,0.0,0.0,0.0,0.0,0.0,,3590647.0563520393,478752.9408469386,718129.4112704078,506302.71934268123,0.0,506302.71934268123,67507.02924569084,101260.54386853623,67507.02924569084,478752.9408469386,19521247.05915306,False,11077962.746980151,False,False,False,False,19521247.05915306,0.0,0.0,0.0,0.0,0.0,19521247.05915306,0.0,0.0,0.0,29291.484525056636,218865.71077788863,0.0,18547291.30086959,
slow_grind,9,top_down,9959104.738519257,10158286.833289642,0.0,0.0,10158286.833289642,0.0732220181286949,729225.7477094283,995910.4738519257,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699348.4334938705,0.0,0,0.0,1218129.4112704077,0.0,0.0,0.0,0.0,0.0,0.0,1218129.4112704077,,29877.31421555777,699348.4334938705,699348.4334938705,69934.84334938705,524511.325120403,104902.26502408058,0.02,10158286.833289642,7370057.1510799285,0.13,0.0,0.0,0.0,0.0,0.0,8852675.905840721,0.0,,0.0,0.0,1218129.4112704077,1323031.6762944884,0.0,0.0,0.0,0.0,0.0,,4115158.3814724423,548687.7841963256,823031.6762944884,524511.325120403,0.0,524511.325120403,69934.84334938705,104902.26502408058,69934.84334938705,548687.7841963256,19451312.215803675,True,12715279.290457621,False,False,False,False,19451312.215803675,0.0,0.0,0.0,0.0,0.0,19451312.215803675,0.0,0.0,0.0,29877.31421555777,248743.0249934464,0.0,20333994.41542485,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
slow_grind,10,top_down,10158286.833289642,10361452.569955435,0.0,0.0,10361452.569955435,0.07432034840062532,754967.416603571,1015828.6833289643,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724492.5561037022,0.0,0,0.0,1323031.6762944884,0.0,0.0,0.0,0.0,0.0,0.0,1323031.6762944884,,30474.860499868926,724492.5561037022,724492.5561037022,72449.25561037022,543369.4170777766,108673.88341555532,0.02,10361452.569955435,8852675.905840721,-0.02,0.0,0.0,0.0,0.0,0.0,9218991.804801682,0.0,,0.0,0.0,1323031.6762944884,1431705.5597100437,0.0,0.0,0.0,0.0,0.0,,4658527.798550219,621137.0398066958,931705.5597100437,543369.4170777766,0.0,543369.4170777766,72449.25561037022,108673.88341555532,72449.25561037022,621137.0398066958,19378862.960193302,True,13241060.507000584,False,False,False,False,19378862.960193302,0.0,0.0,0.0,0.0,0.0,19378862.960193302,0.0,0.0,0.0,30474.860499868926,279217.8854933153,0.0,21012149.934467163,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
slow_grind,11,top_down,10361452.569955435,10568681.621354543,0.0,0.0,10568681.621354543,0.0754351536266347,781617.7664096771,1036145.2569955435,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750533.4086998109,0.0,0,0.0,1431705.5597100437,0.0,0.0,0.0,0.0,0.0,0.0,1431705.5597100437,,31084.357709866305,750533.4086998109,750533.4086998109,75053.34086998108,562900.0565248581,112580.01130497163,0.02,10568681.621354543,9218991.804801682,0.24,0.0,0.0,0.0,0.0,0.0,11994449.894478943,0.0,,0.0,0.0,1431705.5597100437,1544285.5710150152,0.0,0.0,0.0,0.0,0.0,,5221427.855075077,696190.3806766769,1044285.5710150154,562900.0565248581,0.0,562900.0565248581,75053.34086998108,112580.01130497163,75053.34086998108,696190.3806766769,19303809.619323324,True,16180905.870832594,False,False,False,False,19303809.619323324,0.0,0.0,0.0,0.0,0.0,19303809.619323324,0.0,0.0,0.0,31084.357709866305,310302.2432031816,0.0,24107417.0868485,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
slow_grind,12,top_down,10568681.621354543,10780055.253781633,0.0,0.0,10780055.253781633,0.07656668093103419,809208.8735639384,1056868.1621354544,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777502.8286998748,0.0,0,0.0,1544285.5710150152,0.0,0.0,0.0,0.0,0.0,0.0,1544285.5710150152,,31706.04486406363,777502.8286998748,777502.8286998748,77750.28286998748,583127.1215249061,116625.42430498122,0.02,10780055.253781633,11994449.894478943,0.14,0.0,0.0,0.0,0.0,0.0,14256800.001230903,0.0,,0.0,0.0,1544285.5710150152,1660910.9953199965,0.0,0.0,0.0,0.0,0.0,,5804554.976599983,773940.6635466644,1160910.9953199965,583127.1215249061,0.0,583127.1215249061,77750.28286998748,116625.42430498122,77750.28286998748,773940.6635466644,19226059.336453337,True,18612724.809996307,False,False,False,False,19226059.336453337,0.0,0.0,0.0,0.0,0.0,19226059.336453337,0.0,0.0,0.0,31706.04486406363,342008.2880672452,0.0,26697766.25033253,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
slow_grind,13,top_down,10780055.253781633,10995656.358857267,0.0,0.0,10995656.358857267,0.07771518114499971,837773.9468007456,1078005.5253781634,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805433.7810394006,0.0,0,0.0,1660910.9953199965,0.0,0.0,0.0,0.0,0.0,0.0,1660910.9953199965,,32340.165761344902,805433.7810394006,805433.7810394006,80543.37810394006,604075.3357795505,120815.06715591009,0.02,10995656.358857267,14256800.001230903,0.33,0.0,0.0,0.0,0.0,0.0,19565619.337416653,0.0,,0.0,0.0,1660910.9953199965,1781726.0624759067,0.0,0.0,0.0,0.0,0.0,,6408630.312379533,854484.0416506045,1281726.0624759067,604075.3357795505,0.0,604075.3357795505,80543.37810394006,120815.06715591009,80543.37810394006,854484.0416506045,19145515.958349396,True,24096259.48960688,True,False,False,False,19145515.958349396,0.0,0.0,0.0,0.0,0.0,19145515.958349396,0.0,0.0,0.0,32340.165761344902,374348.4538285901,0.0,32343001.758749828,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
slow_grind,14,top_down,10995656.358857267,11215569.486034412,0.0,0.0,11215569.486034412,0.07888090886217469,867347.3671228116,1099565.6358857267,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834360.3980462399,0.0,0,0.0,1781726.0624759067,0.0,0.0,0.0,0.0,0.0,0.0,1781726.0624759067,,32986.9690765718,834360.3980462399,834360.3980462399,83436.03980462399,625770.2985346799,125154.05970693598,0.02,11215569.486034412,19565619.337416653,0.13,0.0,0.0,0.0,0.0,0.0,22734920.149815496,0.0,,0.0,0.0,1781726.0624759067,1906880.1221828426,0.0,0.0,0.0,0.0,0.0,,7034400.610914214,937920.0814552284,1406880.1221828426,625770.2985346799,0.0,625770.2985346799,83436.03980462399,125154.05970693598,83436.03980462399,937920.0814552284,19062079.918544773,True,27445692.64350694,True,False,False,False,19062079.918544773,0.0,0.0,0.0,0.0,0.0,19062079.918544773,0.0,0.0,0.0,32986.9690765718,407335.4229051619,0.0,35857369.758032754,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
slow_grind,15,top_down,11215569.486034412,11439880.8757551,0.0,0.0,11439880.8757551,0.0800641224951073,897964.7291822468,1121556.9486034412,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864318.0207241436,0.0,0,0.0,1906880.1221828426,0.0,0.0,0.0,0.0,0.0,0.0,1906880.1221828426,,33646.70845810324,864318.0207241436,864318.0207241436,86431.80207241437,648238.5155431076,129647.70310862153,0.02,11439880.8757551,22734920.149815496,0.06,0.0,0.0,0.0,0.0,0.0,24747253.874347534,0.0,,0.0,0.0,1906880.1221828426,2036527.825291464,0.0,0.0,0.0,0.0,0.0,,7682639.126457321,1024351.8835276428,1536527.825291464,648238.5155431076,0.0,648238.5155431076,86431.80207241437,129647.70310862153,86431.80207241437,1024351.8835276428,18975648.116472356,True,29643751.918577775,True,False,False,False,18975648.116472356,0.0,0.0,0.0,0.0,0.0,18975648.116472356,0.0,0.0,0.0,33646.70845810324,440982.13136326516,0.0,38223662.575394094,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
hedge_fund_failure_re_survival,1,top_down,8500000.0,8712500.0,0.0,0.0,8712500.0,0.075,637500.0,935000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609450.0,0.0,0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,28050.0,609450.0,609450.0,60945.0,457087.5,91417.5,0.025,8712500.0,1000000.0,-0.7,0.0,0.0,0.0,0.0,0.0,757087.5,0.0,,0.0,0.0,500000.0,591417.5,0.0,0.0,0.0,0.0,0.0,,457087.5,60945.0,91417.5,457087.5,0.0,457087.5,60945.0,91417.5,60945.0,60945.0,19939055.0,False,3526630.0,False,False,False,False,19939055.0,0.0,0.0,0.0,0.0,0.0,19939055.0,0.0,0.0,0.0,28050.0,28050.0,0.0,10061005.0,
hedge_fund_failure_re_survival,2,top_down,8712500.0,8930312.5,0.0,0.0,8930312.5,0.0765,666506.25,958375.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637755.0,0.0,0,0.0,591417.5,0.0,0.0,0.0,0.0,0.0,0.0,591417.5,,28751.25,637755.0,637755.0,63775.5,478316.25,95663.25,0.025,8930312.5,757087.5,-0.2,0.0,0.0,0.0,0.0,0.0,1083986.25,0.0,,0.0,0.0,591417.5,687080.75,0.0,0.0,0.0,0.0,0.0,,935403.75,124720.5,187080.75,478316.25,0.0,478316.25,63775.5,95663.25,63775.5,124720.5,19875279.5,False,4003645.125,False,False,False,False,19875279.5,0.0,0.0,0.0,0.0,0.0,19875279.5,0.0,0.0,0.0,28751.25,56801.25,0.0,10701379.5,
hedge_fund_failure_re_survival,3,top_down,8930312.5,9153570.3125,0.0,0.0,9153570.3125,0.07803,696832.284375,982334.375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667362.253125,0.0,0,0.0,687080.75,0.0,0.0,0.0,0.0,0.0,0.0,687080.75,,29470.03125,667362.253125,667362.253125,66736.22531250001,500521.68984375003,100104.33796875,0.025,9153570.3125,1083986.25,0.05,0.0,0.0,0.0,0.0,0.0,1638707.25234375,0.0,,0.0,0.0,687080.75,787185.08796875,0.0,0.0,0.0,0.0,0.0,,1435925.43984375,191456.72531250003,287185.08796875,500521.68984375003,0.0,500521.68984375003,66736.22531250001,100104.33796875,66736.22531250001,191456.72531250003,19808543.2746875,False,4714284.9184375,False,False,False,False,19808543.2746875,0.0,0.0,0.0,0.0,0.0,19808543.2746875,0.0,0.0,0.0,29470.03125,86271.28125,0.0,11579462.6528125,
hedge_fund_failure_re_survival,4,top_down,9153570.3125,9382409.5703125,0.0,0.0,9382409.5703125,0.07959060000000001,728538.1533140626,1006892.734375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698331.3712828127,0.0,0,0.0,787185.08796875,0.0,0.0,0.0,0.0,0.0,0.0,787185.08796875,,30206.782031249997,698331.3712828127,698331.3712828127,69833.13712828128,523748.5284621095,104749.70569242189,0.025,9382409.5703125,1638707.25234375,0.05,0.0,0.0,0.0,0.0,0.0,2244391.1434230474,0.0,,0.0,0.0,787185.08796875,891934.7936611719,0.0,0.0,0.0,0.0,0.0,,1959673.9683058597,261289.86244078132,391934.79366117186,523748.5284621095,0.0,523748.5284621095,69833.13712828128,104749.70569242189,69833.13712828128,261289.86244078132,19738710.13755922,False,5481928.329662344,False,False,False,False,19738710.13755922,0.0,0.0,0.0,0.0,0.0,19738710.13755922,0.0,0.0,0.0,30206.782031249997,116478.06328125,0.0,12518735.507396718,
hedge_fund_failure_re_survival,5,top_down,9382409.5703125,9616969.809570312,0.0,0.0,9616969.809570312,0.081182412,761686.6392898523,1032065.052734375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730724.6877078211,0.0,0,0.0,891934.7936611719,0.0,0.0,0.0,0.0,0.0,0.0,891934.7936611719,,30961.951582031248,730724.6877078211,730724.6877078211,73072.46877078211,548043.5157808659,109608.70315617317,0.025,9616969.809570312,2244391.1434230474,0.04,0.0,0.0,0.0,0.0,0.0,2882210.3049408356,0.0,,0.0,0.0,891934.7936611719,1001543.496817345,0.0,0.0,0.0,0.0,0.0,,2507717.484086726,334362.33121156343,501543.49681734503,548043.5157808659,0.0,548043.5157808659,73072.46877078211,109608.70315617317,73072.46877078211,334362.33121156343,19665637.668788437,False,6287996.2541507585,False,False,False,False,19665637.668788437,0.0,0.0,0.0,0.0,0.0,19665637.668788437,0.0,0.0,0.0,30961.951582031248,147440.01486328125,0.0,13500723.611328492,
hedge_fund_failure_re_survival,6,top_down,9616969.809570312,9857394.05480957,0.0,0.0,9857394.05480957,0.08280606023999999,796343.3813775405,1057866.6790527343,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764607.3810059585,0.0,0,0.0,1001543.496817345,0.0,0.0,0.0,0.0,0.0,0.0,1001543.496817345,,31736.000371582028,764607.3810059585,764607.3810059585,76460.73810059586,573455.5357544689,114691.10715089377,0.025,9857394.05480957,2882210.3049408356,0.04,0.0,0.0,0.0,0.0,0.0,3570954.252892938,0.0,,0.0,0.0,1001543.496817345,1116234.603968239,0.0,0.0,0.0,0.0,0.0,,3081173.0198411946,410823.0693121593,616234.6039682388,573455.5357544689,0.0,573455.5357544689,76460.73810059586,114691.10715089377,76460.73810059586,410823.0693121593,19589176.93068784,False,7151537.3705635695,False,False,False,False,19589176.93068784,0.0,0.0,0.0,0.0,0.0,19589176.93068784,0.0,0.0,0.0,31736.000371582028,179176.01523486327,0.0,14544582.911670746,
hedge_fund_failure_re_survival,7,top_down,9857394.05480957,10103828.906179808,0.0,0.0,10103828.906179808,0.0844621814448,832577.0052302188,1084313.3460290527,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800047.6048493471,0.0,0,0.0,1116234.603968239,0.0,0.0,0.0,0.0,0.0,0.0,1116234.603968239,,32529.400380871582,800047.6048493471,800047.6048493471,80004.76048493473,600035.7036370104,120007.14072740206,0.025,10103828.906179808,3570954.252892938,0.04,0.0,0.0,0.0,0.0,0.0,4313828.126645666,0.0,,0.0,0.0,1116234.603968239,1236241.744695641,0.0,0.0,0.0,0.0,0.0,,3681208.723478205,490827.82979709405,736241.7446956409,600035.7036370104,0.0,600035.7036370104,80004.76048493473,120007.14072740206,80004.76048493473,490827.82979709405,19509172.170202907,False,8076027.097886259,False,False,False,False,19509172.170202907,0.0,0.0,0.0,0.0,0.0,19509172.170202907,0.0,0.0,0.0,32529.400380871582,211705.41561573485,0.0,15653898.777521115,
hedge_fund_failure_re_survival,8,top_down,10103828.906179808,10356424.628834302,0.0,0.0,10356424.628834302,0.086151425073696,870459.2589681935,1111421.1796797789,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837116.6235778002,0.0,0,0.0,1236241.744695641,0.0,0.0,0.0,0.0,0.0,0.0,1236241.744695641,,33342.63539039336,837116.6235778002,837116.6235778002,83711.66235778003,627837.4676833502,125567.49353667002,0.025,10356424.628834302,4313828.126645666,0.04,0.0,0.0,0.0,0.0,0.0,5114218.719394842,0.0,,0.0,0.0,1236241.744695641,1361809.238232311,0.0,0.0,0.0,0.0,0.0,,4309046.191161555,574539.4921548741,861809.2382323109,627837.4676833502,0.0,627837.4676833502,83711.66235778003,125567.49353667002,83711.66235778003,574539.4921548741,19425460.507845126,False,9065134.114835728,False,False,False,False,19425460.507845126,0.0,0.0,0.0,0.0,0.0,19425460.507845126,0.0,0.0,0.0,33342.63539039336,245048.0510061282,0.0,16832452.586461455,
hedge_fund_failure_re_survival,9,top_down,10356424.628834302,10615335.244555159,0.0,0.0,10615335.244555159,0.08787445357516993,910065.1552512463,1139206.7091717732,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875888.9539760931,0.0,0,0.0,1361809.238232311,0.0,0.0,0.0,0.0,0.0,0.0,1361809.238232311,,34176.201275153195,875888.9539760931,875888.9539760931,87588.89539760932,656916.7154820699,131383.34309641397,0.025,10615335.244555159,5114218.719394842,0.04,0.0,0.0,0.0,0.0,0.0,5975704.183652706,0.0,,0.0,0.0,1361809.238232311,1493192.581328725,0.0,0.0,0.0,0.0,0.0,,4965962.906643625,662128.3875524835,993192.5813287249,656916.7154820699,0.0,656916.7154820699,87588.89539760932,131383.34309641397,87588.89539760932,662128.3875524835,19337871.612447515,False,10122730.576120222,False,False,False,False,19337871.612447515,0.0,0.0,0.0,0.0,0.0,19337871.612447515,0.0,0.0,0.0,34176.201275153195,279224.2522812814,0.0,18084232.00953659,
hedge_fund_failure_re_survival,10,top_down,10615335.244555159,10880718.625669036,0.0,0.0,10880718.625669036,0.08963194264667333,951473.119815178,1167686.8769010676,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916442.5135081459,0.0,0,0.0,1493192.581328725,0.0,0.0,0.0,0.0,0.0,0.0,1493192.581328725,,35030.60630703202,916442.5135081459,916442.5135081459,91644.2513508146,687331.8851311095,137466.3770262219,0.025,10880718.625669036,5975704.183652706,0.04,0.0,0.0,0.0,0.0,0.0,6902064.236129925,0.0,,0.0,0.0,1493192.581328725,1630658.958354947,0.0,0.0,0.0,0.0,0.0,,5653294.791774735,753772.6389032981,1130658.9583549467,687331.8851311095,0.0,687331.8851311095,91644.2513508146,137466.3770262219,91644.2513508146,753772.6389032981,19246227.361096703,True,11252902.850902129,False,False,False,False,19246227.361096703,0.0,0.0,0.0,0.0,0.0,19246227.361096703,0.0,0.0,0.0,35030.60630703202,314254.85858831345,0.0,19413441.820153907,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
hedge_fund_failure_re_survival,11,top_down,10880718.625669036,11152736.591310762,0.0,0.0,11152736.591310762,0.09142458149960679,994765.1467667684,1196879.0488235939,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958858.7753020606,0.0,0,0.0,1630658.958354947,0.0,0.0,0.0,0.0,0.0,0.0,1630658.958354947,,35906.371464707816,958858.7753020606,958858.7753020606,95885.87753020607,719144.0814765454,143828.81629530908,0.025,11152736.591310762,6902064.236129925,0.04,0.0,0.0,0.0,0.0,0.0,7897290.887051668,0.0,,0.0,0.0,1630658.958354947,1774487.774650256,0.0,0.0,0.0,0.0,0.0,,6372438.87325128,849658.5164335042,1274487.7746502557,719144.0814765454,0.0,719144.0814765454,95885.87753020607,143828.81629530908,95885.87753020607,849658.5164335042,19150341.483566497,True,12459962.809529614,False,False,False,False,19150341.483566497,0.0,0.0,0.0,0.0,0.0,19150341.483566497,0.0,0.0,0.0,35906.371464707816,350161.2300530213,0.0,20824515.253012687,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
