scenario,year,real_estate_mode,re_opening_nav,re_gross_asset_value,re_debt_balance,re_assumed_liabilities,re_net_equity_value,re_noi_yield,re_noi,gross_rent,re_debt_service,re_capex,re_dscr,re_prior_refi_liability,re_ending_refi_liability,re_max_debt_supported,re_cash_out_before_refi_costs,re_refi_costs,re_refi_capacity,re_refi_proceeds_from_deals,re_free_cashflow_after_debt_and_capex,re_cashflow_shortfall,active_deal_count,acquisition_starting_retained_cash,acquisition_starting_reserve,acquisition_new_deal_equity_required,acquisition_funded_from_initial_lp_capital,acquisition_funded_from_retained_cash,acquisition_funded_from_reserve,acquisition_unfunded_shortfall,acquisition_ending_retained_cash,acquisition_ending_reserve,acquisition_funding_source,re_asset_mgmt_fee,net_re_cashflow,re_cashflow_generated,re_cashflow_to_lp,re_cashflow_to_hf,re_cashflow_to_reserve,re_appreciation_rate,re_closing_nav,hf_opening_nav,hf_return,hf_harvest,hf_harvest_generated,hf_harvest_to_lp,hf_harvest_to_hf,hf_harvest_to_reserve,hf_closing_nav,refinance_proceeds,refinance_use_of_proceeds,cumulative_refinance_proceeds,refinance_liability,reserve_opening_nav,reserve_closing_nav,retained_cash,lp_cash_yield_target,lp_cash_yield_paid,lp_cash_yield_shortfall,cumulative_lp_cash_yield_shortfall,lp_cash_yield_coverage_ratio,cumulative_reinvested_into_hf,cumulative_cash_distributed_to_lp,cumulative_cash_added_to_reserve,hf_reinvestment_source_re,hf_reinvestment_source_hf,total_cash_reinvested,total_cash_distributed,total_cash_reserved,lp_distribution,lp_cumulative_distribution,lp_remaining_hurdle,economic_hurdle_passed,liquidity_available,liquidity_hurdle_passed,hurdle_trigger_eligible,hurdle_trigger_attempted,hurdle_trigger_executed,hurdle_trigger_required_cash,trigger_cash_from_retained_cash,trigger_cash_from_reserve,trigger_cash_from_hf_liquidation,trigger_cash_from_refi,trigger_cash_from_re_sale,lp_hurdle_shortfall_after_trigger,hf_nav_liquidated_for_hurdle,refi_proceeds_for_hurdle,re_nav_sold_for_hurdle,gp_fees,gp_cumulative_fees,gp_residual_nav,fund_nav,event_flag
hedge_fund_failure_re_survival,12,top_down,11152736.591310762,11431555.00609353,0.0,0.0,11431555.00609353,0.09325307312959893,1040026.9609446564,1226801.0250441837,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003222.9301933309,0.0,0,0.0,1774487.774650256,0.0,0.0,0.0,0.0,0.0,0.0,1774487.774650256,,36804.03075132551,1003222.9301933309,1003222.9301933309,100322.2930193331,752417.1976449981,150483.43952899962,0.025,11431555.00609353,7897290.887051668,0.04,0.0,0.0,0.0,0.0,0.0,8965599.720178733,0.0,,0.0,0.0,1774487.774650256,1924971.2141792555,0.0,0.0,0.0,0.0,0.0,,7124856.070896278,949980.8094528373,1424971.2141792553,752417.1976449981,0.0,752417.1976449981,100322.2930193331,150483.43952899962,100322.2930193331,949980.8094528373,19050019.19054716,True,13748459.68588137,False,False,False,False,19050019.19054716,0.0,0.0,0.0,0.0,0.0,19050019.19054716,0.0,0.0,0.0,36804.03075132551,386965.26080434676,0.0,22322125.940451518,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
real_estate_distress_crypto_success,1,top_down,8500000.0,8245000.0,0.0,0.0,8245000.0,0.045,382500.0,680000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362100.0,0.0,0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,20400.0,362100.0,362100.0,36210.0,271575.0,54315.0,-0.03,8245000.0,1000000.0,0.6,0.0,0.0,0.0,0.0,0.0,1871575.0,0.0,,0.0,0.0,500000.0,554315.0,0.0,0.0,0.0,0.0,0.0,,271575.0,36210.0,54315.0,271575.0,0.0,271575.0,36210.0,54315.0,36210.0,36210.0,19963790.0,False,4487140.0,False,False,False,False,19963790.0,0.0,0.0,0.0,0.0,0.0,19963790.0,0.0,0.0,0.0,20400.0,20400.0,0.0,10670890.0,
real_estate_distress_crypto_success,2,top_down,8245000.0,7997650.0,0.0,0.0,7997650.0,0.04455,367314.75,659600.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347526.75,0.0,0,0.0,554315.0,0.0,0.0,0.0,0.0,0.0,0.0,554315.0,,19788.0,347526.75,347526.75,34752.675,260645.0625,52129.0125,-0.03,7997650.0,1871575.0,0.4,0.0,0.0,0.0,0.0,0.0,2880850.0625,0.0,,0.0,0.0,554315.0,606444.0125,0.0,0.0,0.0,0.0,0.0,,532220.0625,70962.675,106444.0125,260645.0625,0.0,260645.0625,34752.675,52129.0125,34752.675,70962.675,19929037.325,False,5486706.575,False,False,False,False,19929037.325,0.0,0.0,0.0,0.0,0.0,19929037.325,0.0,0.0,0.0,19788.0,40188.0,0.0,11484944.075,
real_estate_distress_crypto_success,3,top_down,7997650.0,7757720.5,0.0,0.0,7757720.5,0.0441045,352732.35442499997,639812.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333537.994425,0.0,0,0.0,606444.0125,0.0,0.0,0.0,0.0,0.0,0.0,606444.0125,,19194.36,333537.994425,333537.994425,33353.7994425,250153.49581875,50030.699163749996,-0.03,7757720.5,2880850.0625,0.25,0.0,0.0,0.0,0.0,0.0,3851216.07394375,0.0,,0.0,0.0,606444.0125,656474.71166375,0.0,0.0,0.0,0.0,0.0,,782373.55831875,104316.47444250001,156474.71166375,250153.49581875,0.0,250153.49581875,33353.7994425,50030.699163749996,33353.7994425,104316.47444250001,19895683.5255575,False,6447120.9106075,False,False,False,False,19895683.5255575,0.0,0.0,0.0,0.0,0.0,19895683.5255575,0.0,0.0,0.0,19194.36,59382.36,0.0,12265411.285607498,
real_estate_distress_crypto_success,4,top_down,7757720.5,7524988.885,0.0,0.0,7524988.885,0.043663455,338728.8799543275,620617.64,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320110.3507543275,0.0,0,0.0,656474.71166375,0.0,0.0,0.0,0.0,0.0,0.0,656474.71166375,,18618.5292,320110.3507543275,320110.3507543275,32011.035075432752,240082.76306574562,48016.55261314912,-0.03,7524988.885,3851216.07394375,0.35,0.0,0.0,0.0,0.0,0.0,5439224.462889809,0.0,,0.0,0.0,656474.71166375,704491.2642768992,0.0,0.0,0.0,0.0,0.0,,1022456.3213844956,136327.50951793278,204491.2642768991,240082.76306574562,0.0,240082.76306574562,32011.035075432752,48016.55261314912,32011.035075432752,136327.50951793278,19863672.490482066,False,8024962.948416708,False,False,False,False,19863672.490482066,0.0,0.0,0.0,0.0,0.0,19863672.490482066,0.0,0.0,0.0,18618.5292,78000.8892,0.0,13668704.612166708,
real_estate_distress_crypto_success,5,top_down,7524988.885,7299239.21845,0.0,0.0,7299239.21845,0.043226820449999995,325281.3434201406,601999.1108,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307221.3700961406,0.0,0,0.0,704491.2642768992,0.0,0.0,0.0,0.0,0.0,0.0,704491.2642768992,,18059.973324,307221.3700961406,307221.3700961406,30722.13700961406,230416.02757210546,46083.20551442109,-0.03,7299239.21845,5439224.462889809,0.1,0.0,0.0,0.0,0.0,0.0,6213562.936750896,0.0,,0.0,0.0,704491.2642768992,750574.4697913203,0.0,0.0,0.0,0.0,0.0,,1252872.348956601,167049.64652754684,250574.4697913202,230416.02757210546,0.0,230416.02757210546,30722.13700961406,46083.20551442109,30722.13700961406,167049.64652754684,19832950.353472453,False,8788947.211154716,False,False,False,False,19832950.353472453,0.0,0.0,0.0,0.0,0.0,19832950.353472453,0.0,0.0,0.0,18059.973324,96060.862524,0.0,14263376.624992216,
real_estate_distress_crypto_success,6,top_down,7299239.21845,7080262.0418965,0.0,0.0,7080262.0418965,0.042794552245499995,312367.6740863611,583939.137476,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294849.4999620811,0.0,0,0.0,750574.4697913203,0.0,0.0,0.0,0.0,0.0,0.0,750574.4697913203,,17518.174124279998,294849.4999620811,294849.4999620811,29484.94999620811,221137.1249715608,44227.42499431216,-0.03,7080262.0418965,6213562.936750896,0.45,0.0,0.0,0.0,0.0,0.0,9230803.38326036,0.0,,0.0,0.0,750574.4697913203,794801.8947856324,0.0,0.0,0.0,0.0,0.0,,1474009.473928162,196534.59652375494,294801.8947856324,221137.1249715608,0.0,221137.1249715608,29484.94999620811,44227.42499431216,29484.94999620811,196534.59652375494,19803465.403476246,False,11795670.788520118,False,False,False,False,19803465.403476246,0.0,0.0,0.0,0.0,0.0,19803465.403476246,0.0,0.0,0.0,17518.174124279998,113579.03664827999,0.0,17105867.319942493,
real_estate_distress_crypto_success,7,top_down,7080262.0418965,6867854.180639604,0.0,0.0,6867854.180639604,0.042366606723045,299966.67742513254,566420.96335172,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282974.04852458095,0.0,0,0.0,794801.8947856324,0.0,0.0,0.0,0.0,0.0,0.0,794801.8947856324,,16992.6289005516,282974.04852458095,282974.04852458095,28297.404852458098,212230.53639343573,42446.107278687145,-0.03,6867854.180639604,9230803.38326036,0.05,0.0,0.0,0.0,0.0,0.0,9904574.088816814,0.0,,0.0,0.0,794801.8947856324,837248.0020643196,0.0,0.0,0.0,0.0,0.0,,1686240.0103215976,224832.00137621304,337248.0020643195,212230.53639343573,0.0,212230.53639343573,28297.404852458098,42446.107278687145,28297.404852458098,224832.00137621304,19775167.99862379,False,12458785.636041034,False,False,False,False,19775167.99862379,0.0,0.0,0.0,0.0,0.0,19775167.99862379,0.0,0.0,0.0,16992.6289005516,130571.66554883159,0.0,17609676.271520738,
real_estate_distress_crypto_success,8,top_down,6867854.180639604,6661818.555220416,0.0,0.0,6661818.555220416,0.041942940655814547,288058.00033135473,549428.3344511683,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271575.1502978197,0.0,0,0.0,837248.0020643196,0.0,0.0,0.0,0.0,0.0,0.0,837248.0020643196,,16482.850033535047,271575.1502978197,271575.1502978197,27157.51502978197,203681.3627233648,40736.27254467295,-0.03,6661818.555220416,9904574.088816814,0.12,0.0,0.0,0.0,0.0,0.0,11296804.342198199,0.0,,0.0,0.0,837248.0020643196,877984.2746089925,0.0,0.0,0.0,0.0,0.0,,1889921.3730449623,251989.516405995,377984.27460899245,203681.3627233648,0.0,203681.3627233648,27157.51502978197,40736.27254467295,27157.51502978197,251989.516405995,19748010.483594004,False,13840243.255612295,False,False,False,False,19748010.483594004,0.0,0.0,0.0,0.0,0.0,19748010.483594004,0.0,0.0,0.0,16482.850033535047,147054.51558236664,0.0,18836607.172027607,
real_estate_distress_crypto_success,9,top_down,6661818.555220416,6461963.998563803,0.0,0.0,6461963.998563803,0.0415235112492564,276622.09771819995,532945.4844176333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260633.73318567095,0.0,0,0.0,877984.2746089925,0.0,0.0,0.0,0.0,0.0,0.0,877984.2746089925,,15988.364532528998,260633.73318567095,260633.73318567095,26063.373318567097,195475.29988925322,39095.059977850644,-0.03,6461963.998563803,11296804.342198199,0.15,0.0,0.0,0.0,0.0,0.0,13186800.293417182,0.0,,0.0,0.0,877984.2746089925,917079.3345868431,0.0,0.0,0.0,0.0,0.0,,2085396.6729342155,278052.8897245621,417079.3345868431,195475.29988925322,0.0,195475.29988925322,26063.373318567097,39095.059977850644,26063.373318567097,278052.8897245621,19721947.110275436,True,15719370.627644977,False,False,False,False,19721947.110275436,0.0,0.0,0.0,0.0,0.0,19721947.110275436,0.0,0.0,0.0,15988.364532528998,163042.88011489564,0.0,20565843.62656783,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
real_estate_distress_crypto_success,10,top_down,6461963.998563803,6268105.078606889,0.0,0.0,6268105.078606889,0.041108276136763836,265640.2004387874,516957.11988510424,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250131.48684223427,0.0,0,0.0,917079.3345868431,0.0,0.0,0.0,0.0,0.0,0.0,917079.3345868431,,15508.713596553127,250131.48684223427,250131.48684223427,25013.14868422343,187598.6151316757,37519.72302633514,-0.03,6268105.078606889,13186800.293417182,0.25,0.0,0.0,0.0,0.0,0.0,16671098.981903154,0.0,,0.0,0.0,917079.3345868431,954599.0576131783,0.0,0.0,0.0,0.0,0.0,,2272995.2880658912,303066.03840878553,454599.0576131782,187598.6151316757,0.0,187598.6151316757,25013.14868422343,37519.72302633514,25013.14868422343,303066.03840878553,19696933.961591214,True,19192724.309168056,False,False,False,False,19696933.961591214,0.0,0.0,0.0,0.0,0.0,19696933.961591214,0.0,0.0,0.0,15508.713596553127,178551.59371144878,0.0,23893803.118123222,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
exceptional_dynasty_outcome,1,top_down,8500000.0,9180000.0,0.0,0.0,9180000.0,0.085,722500.0,1105000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689350.0,0.0,0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,33150.0,689350.0,689350.0,68935.0,517012.5,103402.5,0.08,9180000.0,1000000.0,0.6,0.0,0.0,0.0,0.0,0.0,2117012.5,0.0,,0.0,0.0,500000.0,603402.5,0.0,0.0,0.0,0.0,0.0,,517012.5,68935.0,103402.5,517012.5,0.0,517012.5,68935.0,103402.5,68935.0,68935.0,19931065.0,False,5015415.0,False,False,False,False,19931065.0,0.0,0.0,0.0,0.0,0.0,19931065.0,0.0,0.0,0.0,33150.0,33150.0,0.0,11900415.0,
exceptional_dynasty_outcome,2,top_down,9180000.0,9914400.0,0.0,0.0,9914400.0,0.0884,811512.0000000001,1193400.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775710.0000000001,0.0,0,0.0,603402.5,0.0,0.0,0.0,0.0,0.0,0.0,603402.5,,35802.0,775710.0000000001,775710.0000000001,77571.00000000001,581782.5000000001,116356.50000000001,0.08,9914400.0,2117012.5,0.5,0.0,0.0,0.0,0.0,0.0,3757301.25,0.0,,0.0,0.0,603402.5,719759.0,0.0,0.0,0.0,0.0,0.0,,1098795.0,146506.0,219759.0,581782.5000000001,0.0,581782.5000000001,77571.00000000001,116356.50000000001,77571.00000000001,146506.0,19853494.0,False,6955660.25,False,False,False,False,19853494.0,0.0,0.0,0.0,0.0,0.0,19853494.0,0.0,0.0,0.0,35802.0,68952.0,0.0,14391460.25,
exceptional_dynasty_outcome,3,top_down,9914400.0,10707552.0,0.0,0.0,10707552.0,0.09193600000000002,911490.2784000002,1288872.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872824.1184000002,0.0,0,0.0,719759.0,0.0,0.0,0.0,0.0,0.0,0.0,719759.0,,38666.159999999996,872824.1184000002,872824.1184000002,87282.41184000002,654618.0888000001,130923.61776000002,0.08,10707552.0,3757301.25,0.3,0.0,0.0,0.0,0.0,0.0,5539109.7138,0.0,,0.0,0.0,719759.0,850682.61776,0.0,0.0,0.0,0.0,0.0,,1753413.0888,233788.41184000002,350682.61776000005,654618.0888000001,0.0,654618.0888000001,87282.41184000002,130923.61776000002,87282.41184000002,233788.41184000002,19766211.58816,False,9066680.33156,False,False,False,False,19766211.58816,0.0,0.0,0.0,0.0,0.0,19766211.58816,0.0,0.0,0.0,38666.159999999996,107618.16,0.0,17097344.33156,
exceptional_dynasty_outcome,4,top_down,10707552.0,11564156.16,0.0,0.0,11564156.16,0.09561344000000001,1023785.8806988801,1391981.76,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982026.4278988801,0.0,0,0.0,850682.61776,0.0,0.0,0.0,0.0,0.0,0.0,850682.61776,,41759.4528,982026.4278988801,982026.4278988801,98202.64278988802,736519.8209241601,147303.964184832,0.08,11564156.16,5539109.7138,0.2,0.0,0.0,0.0,0.0,0.0,7383451.47748416,0.0,,0.0,0.0,850682.61776,997986.5819448321,0.0,0.0,0.0,0.0,0.0,,2489932.90972416,331991.05462988804,497986.58194483205,736519.8209241601,0.0,736519.8209241601,98202.64278988802,147303.964184832,98202.64278988802,331991.05462988804,19668008.94537011,True,11272477.099428993,False,False,False,False,19668008.94537011,0.0,0.0,0.0,0.0,0.0,19668008.94537011,0.0,0.0,0.0,41759.4528,149377.6128,0.0,19945594.21942899,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
exceptional_dynasty_outcome,5,top_down,11564156.16,12489288.652800001,0.0,0.0,12489288.652800001,0.09943797760000002,1149916.3012009822,1503340.3008,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104816.0921769822,0.0,0,0.0,997986.5819448321,0.0,0.0,0.0,0.0,0.0,0.0,997986.5819448321,,45100.209024,1104816.0921769822,1104816.0921769822,110481.60921769822,828612.0691327367,165722.41382654733,0.08,12489288.652800001,7383451.47748416,0.15,0.0,0.0,0.0,0.0,0.0,9319581.268239519,0.0,,0.0,0.0,997986.5819448321,1163708.9957713794,0.0,0.0,0.0,0.0,0.0,,3318544.978856897,442472.66384758626,663708.9957713794,828612.0691327367,0.0,828612.0691327367,110481.60921769822,165722.41382654733,110481.60921769822,442472.66384758626,19557527.336152412,True,13605612.4272109,False,False,False,False,19557527.336152412,0.0,0.0,0.0,0.0,0.0,19557527.336152412,0.0,0.0,0.0,45100.209024,194477.821824,0.0,22972578.9168109,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
exceptional_dynasty_outcome,6,top_down,12489288.652800001,13488431.745024003,0.0,0.0,13488431.745024003,0.10341549670400002,1291585.9895089434,1623607.5248640003,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242877.7637630233,0.0,0,0.0,1163708.9957713794,0.0,0.0,0.0,0.0,0.0,0.0,1163708.9957713794,,48708.225745920005,1242877.7637630233,1242877.7637630233,124287.77637630234,932158.3228222674,186431.6645644535,0.08,13488431.745024003,9319581.268239519,0.2,0.0,0.0,0.0,0.0,0.0,12115655.844709689,0.0,,0.0,0.0,1163708.9957713794,1350140.660335833,0.0,0.0,0.0,0.0,0.0,,4250703.301679164,566760.4402238886,850140.660335833,932158.3228222674,0.0,932158.3228222674,124287.77637630234,186431.6645644535,124287.77637630234,566760.4402238886,19433239.559776112,True,16837904.441301525,False,False,False,False,19433239.559776112,0.0,0.0,0.0,0.0,0.0,19433239.559776112,0.0,0.0,0.0,48708.225745920005,243186.04756992002,0.0,26954228.25006952,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
exceptional_dynasty_outcome,7,top_down,13488431.745024003,14567506.284625925,0.0,0.0,14567506.284625925,0.10755211657216004,1450709.3834164457,1753496.1268531205,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398104.499610852,0.0,0,0.0,1350140.660335833,0.0,0.0,0.0,0.0,0.0,0.0,1350140.660335833,,52604.883805593614,1398104.499610852,1398104.499610852,139810.4499610852,1048578.3747081389,209715.6749416278,0.08,14567506.284625925,12115655.844709689,0.1,0.0,0.0,0.0,0.0,0.0,14375799.803888798,0.0,,0.0,0.0,1350140.660335833,1559856.3352774607,0.0,0.0,0.0,0.0,0.0,,5299281.676387303,706570.8901849738,1059856.3352774607,1048578.3747081389,0.0,1048578.3747081389,139810.4499610852,209715.6749416278,139810.4499610852,706570.8901849738,19293429.109815028,True,19577532.710322738,True,False,False,False,19293429.109815028,0.0,0.0,0.0,0.0,0.0,19293429.109815028,0.0,0.0,0.0,52604.883805593614,295790.9313755136,0.0,30503162.423792183,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
exceptional_dynasty_outcome,8,top_down,14567506.284625925,15732906.787396,0.0,0.0,15732906.787396,0.11185420123504643,1629436.7794533516,1893775.8170013702,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572623.5049433105,0.0,0,0.0,1559856.3352774607,0.0,0.0,0.0,0.0,0.0,0.0,1559856.3352774607,,56813.274510041105,1572623.5049433105,1572623.5049433105,157262.35049433107,1179467.628707483,235893.52574149656,0.08,15732906.787396,14375799.803888798,0.28,0.0,0.0,0.0,0.0,0.0,19580491.377685145,0.0,,0.0,0.0,1559856.3352774607,1795749.8610189573,0.0,0.0,0.0,0.0,0.0,,6478749.305094786,863833.2406793049,1295749.8610189573,1179467.628707483,0.0,1179467.628707483,157262.35049433107,235893.52574149656,157262.35049433107,863833.2406793049,19136166.759320695,True,25309467.9355531,True,False,False,False,19136166.759320695,0.0,0.0,0.0,0.0,0.0,19136166.759320695,0.0,0.0,0.0,56813.274510041105,352604.2058855547,0.0,37109148.0261001,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
exceptional_dynasty_outcome,9,top_down,15732906.787396,16991539.33038768,0.0,0.0,16991539.33038768,0.11632836928444829,1830183.3906820049,2045277.8823614803,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768825.0542111604,0.0,0,0.0,1795749.8610189573,0.0,0.0,0.0,0.0,0.0,0.0,1795749.8610189573,,61358.336470844406,1768825.0542111604,1768825.0542111604,176882.50542111605,1326618.7906583704,265323.758131674,0.08,16991539.33038768,19580491.377685145,0.08,0.0,0.0,0.0,0.0,0.0,22473549.478558328,0.0,,0.0,0.0,1795749.8610189573,2061073.6191506314,0.0,0.0,0.0,0.0,0.0,,7805368.095753157,1040715.746100421,1561073.6191506314,1326618.7906583704,0.0,1326618.7906583704,176882.50542111605,265323.758131674,176882.50542111605,1040715.746100421,18959284.253899578,True,28782507.93030588,True,False,False,False,18959284.253899578,0.0,0.0,0.0,0.0,0.0,18959284.253899578,0.0,0.0,0.0,61358.336470844406,413962.5423563991,0.0,41526162.428096645,HURDLE_REACHED_BUT_LIQUIDITY_CONSTRAINED
exceptional_dynasty_outcome,10,top_down,16991539.33038768,18350862.476818696,0.0,0.0,18350862.476818696,0.12098150405582624,2055661.9844140282,2208900.1129503986,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989394.9810255163,0.0,0,0.0,2061073.6191506314,0.0,0.0,0.0,0.0,0.0,0.0,2061073.6191506314,,66267.00338851195,1989394.9810255163,1989394.9810255163,198939.49810255165,1492046.2357691373,298409.24715382745,0.08,18350862.476818696,22473549.478558328,0.19,0.0,0.0,0.0,0.0,0.0,18257510.09264752,0.0,,0.0,6422801.866886543,2061073.6191506314,0.0,0.0,0.0,0.0,0.0,0.0,,9297414.331522293,20000000.0,1859482.8663044588,1492046.2357691373,0.0,1492046.2357691373,18959284.25389958,298409.24715382745,18959284.25389958,20000000.0,0.0,True,35182768.60076268,True,True,True,True,18760344.75579703,0.0,2359482.866304459,9978060.022606026,6422801.866886543,0.0,0.0,9978060.022606026,6422801.866886543,0.0,66267.00338851195,480229.54574491107,30185570.702579677,30185570.702579677,HURDLE_COMPLETION_TRIGGER_EXECUTED
