scenario,year,bonus_depreciation,straight_line_depreciation,total_depreciation,cumulative_depreciation,interest_deduction,cumulative_interest_deduction,total_deductions,cumulative_deductions,hf_stcg,re_taxable_income,total_taxable_income_no_benefit,total_taxable_income_with_benefit,tax_no_benefit,tax_with_benefit,tax_savings,cumulative_tax_savings,lp_cash_distributions,after_tax_cash_ideal,cumulative_after_tax_cash_ideal,after_tax_moic_ideal,passive_loss_generated,passive_loss_used,passive_loss_carryforward
jon_base_case,7,0.0,218181.81818181818,218181.81818181818,3527272.7272727285,525000.0,3675000.0,743181.8181818181,7202272.727272728,112646.6664,273054.2918181818,603882.7764000001,385700.9582181818,223436.62726800004,142709.35454072728,80727.27272727276,472086.36363636365,270351.99936,351079.2720872728,1496851.6749963635,0.14968516749963634,0.0,112646.6664,1824378.0899636368
jon_base_case,8,0.0,218181.81818181818,218181.81818181818,3745454.545454547,525000.0,4200000.0,743181.8181818181,7945454.545454547,119963.56639200004,303541.375118182,641686.7596920002,423504.941510182,237424.1010860401,156696.82835876732,80727.27272727276,552813.6363636365,287912.5593408001,368639.83206807286,1865491.5070644363,0.18654915070644362,0.0,119963.56639200004,1704414.5235716368
jon_base_case,9,0.0,218181.81818181818,218181.81818181818,3963636.363636365,525000.0,4725000.0,743181.8181818181,8688636.363636365,127499.97338376,334943.07091718185,680624.8624827601,462443.04430094187,251831.19911862124,171103.92639134848,80727.27272727276,633540.9090909092,305999.936121024,386727.2088482968,2252218.715912733,0.22522187159127333,0.0,127499.97338376,1576914.5501878767
jon_base_case,10,0.0,218181.81818181818,218181.81818181818,4181818.1818181835,525000.0,5250000.0,743181.8181818181,9431818.181818184,135262.4725852728,367286.81759015186,720731.1083572428,502549.29017542466,266670.5100921798,185943.2373649071,80727.2727272727,714268.1818181819,324629.9342046547,405357.2069319274,2657575.9228446605,0.26575759228446605,0.0,135262.4725852728,1441652.077602604
jon_base_case,11,0.0,218181.81818181818,218181.81818181818,4400000.000000002,525000.0,5775000.0,743181.8181818181,10175000.000000002,143257.84676283103,400600.8766633111,762040.5416079604,543858.7234261421,281955.0003949453,201227.7276676726,80727.27272727274,794995.4545454546,18056692.25897352,18137419.531700794,20794995.454545453,2.0794995454545453,0.0,143257.84676283103,1298394.2308397728
jon_downside_case,1,2000000.0,218181.81818181818,2218181.8181818184,2218181.8181818184,525000.0,525000.0,2743181.8181818184,2743181.8181818184,0.0,-2308181.8181818184,-90000.0,-2308181.8181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2308181.8181818184,0.0,2308181.8181818184
jon_downside_case,2,0.0,218181.81818181818,218181.81818181818,2436363.6363636367,525000.0,1050000.0,743181.8181818181,3486363.6363636367,0.0,-243181.81818181818,-25000.0,-243181.81818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243181.81818181818,0.0,2551363.6363636367
jon_downside_case,3,0.0,218181.81818181818,218181.81818181818,2654545.454545455,525000.0,1575000.0,743181.8181818181,4229545.454545455,0.0,-178181.81818181818,40000.0,-178181.81818181818,14800.0,0.0,14800.0,14800.0,0.0,14800.0,14800.0,0.00148,178181.81818181818,0.0,2729545.454545455
jon_downside_case,4,0.0,218181.81818181818,218181.81818181818,2872727.2727272734,525000.0,2100000.0,743181.8181818181,4972727.272727273,0.0,-113181.81818181818,105000.0,-113181.81818181818,38850.0,0.0,38850.0,53650.0,0.0,38850.0,53650.0,0.005365,113181.81818181818,0.0,2842727.2727272734
jon_downside_case,5,0.0,218181.81818181818,218181.81818181818,3090909.0909090918,525000.0,2625000.0,743181.8181818181,5715909.090909092,23312.5,-48181.81818181818,193312.5,-24869.318181818177,71525.625,0.0,71525.625,125175.625,55950.0,127475.625,181125.625,0.0181125625,48181.81818181818,23312.5,2867596.5909090918
jon_downside_case,6,0.0,218181.81818181818,218181.81818181818,3309090.90909091,525000.0,3150000.0,743181.8181818181,6459090.90909091,35463.125,-41231.81818181818,212413.125,-5768.6931818181765,78592.85625,0.0,78592.85625,203768.48125,85111.5,163704.35625,344829.98125,0.034482998125000004,41231.81818181818,35463.125,2873365.28409091
jon_downside_case,7,0.0,218181.81818181818,218181.81818181818,3527272.7272727285,525000.0,3675000.0,743181.8181818181,7202272.727272728,37130.25625,-34212.31818181818,221099.75624999998,2917.938068181822,81806.90981249999,1079.6370852272742,80727.2727272727,284495.7539772727,89112.61499999999,169839.8877272727,514669.8689772727,0.051466986897727274,34212.31818181818,37130.25625,2870447.3460227284
jon_downside_case,8,0.0,218181.81818181818,218181.81818181818,3745454.545454547,525000.0,4200000.0,743181.8181818181,7945454.545454547,38814.058812500014,-27122.62318181811,229873.25381250004,11691.435630681903,85053.10391062501,4325.831183352304,80727.2727272727,365223.0267045454,93153.74115000003,173881.01387727272,688550.8828545455,0.06885508828545454,27122.62318181811,38814.058812500014,2858755.9103920464
jon_downside_case,9,0.0,218181.81818181818,218181.81818181818,3963636.363636365,525000.0,4725000.0,743181.8181818181,8688636.363636365,40514.699400624995,-19962.031231818197,238734.48635062494,20552.6681688068,88331.75994973123,7604.487222458515,80727.27272727272,445950.29943181813,97235.27856149999,177962.55128877272,866513.4341433182,0.08665134341433182,19962.031231818197,40514.699400624995,2838203.2422232395
jon_downside_case,10,0.0,218181.81818181818,218181.81818181818,4181818.1818181835,525000.0,5250000.0,743181.8181818181,9431818.181818184,42232.34639463128,-12729.833362318052,247684.33121413144,29502.513032313225,91643.20254922863,10915.929821955893,80727.27272727274,526677.5721590909,101357.63134711506,182084.9040743878,1048598.338217706,0.1048598338217706,12729.833362318052,42232.34639463128,2808700.7291909265
jon_downside_case,11,0.0,218181.81818181818,218181.81818181818,4400000.000000002,525000.0,5775000.0,743181.8181818181,10175000.000000002,43967.169858577596,-5425.3135141230305,256723.6745262727,38541.856344454565,94987.7595747209,14260.486847448188,80727.2727272727,607404.8448863636,105521.20766058622,186248.48038785893,1234846.818605565,0.1234846818605565,5425.3135141230305,43967.169858577596,2770158.872846472
jon_downside_case,12,0.0,218181.81818181818,218181.81818181818,4618181.81818182,525000.0,6300000.0,743181.8181818181,10918181.81818182,45719.34155716333,1952.2515325537533,265853.4112715352,47671.593089717084,98365.76217046802,17638.48944319532,80727.2727272727,688132.1176136363,109726.41973719199,190453.6924644647,1425300.5110700298,0.14253005110700298,0.0,45719.34155716333,2724439.531289309
jon_downside_case,13,0.0,218181.81818181818,218181.81818181818,4836363.636363639,525000.0,6825000.0,743181.8181818181,11661363.636363639,47489.03497273499,9403.592229697562,275074.4453842507,56892.62720243255,101777.54479217276,21050.272064900044,80727.27272727272,768859.390340909,113973.68393456397,194700.9566618367,1620001.4677318665,0.16200014677318667,0.0,47489.03497273499,2676950.4963165736
jon_downside_case,14,0.0,218181.81818181818,218181.81818181818,5054545.454545457,525000.0,7350000.0,743181.8181818181,12404545.454545457,49276.42532246231,16929.446333812608,284387.6898380931,66205.87165627492,105223.44524009446,24496.17251282172,80727.27272727274,849586.6630681817,118263.42077390954,198990.69350118228,1818992.161233049,0.1818992161233049,0.0,49276.42532246231,2627674.0709941112
jon_downside_case,15,0.0,218181.81818181818,218181.81818181818,5272727.272727275,525000.0,7875000.0,743181.8181818181,13147727.272727275,51081.68957568694,24530.55897896894,293794.06673647405,75612.24855465587,108703.8046924954,27976.53196522267,80727.27272727272,930313.9357954544,122596.05498164866,203323.3277089214,2022315.4889419703,0.20223154889419703,0.0,51081.68957568694,2576592.381418424
jon_downside_case,16,0.0,218181.81818181818,218181.81818181818,5490909.090909094,525000.0,8400000.0,743181.8181818181,13890909.090909094,52905.00647144381,32207.682750576816,303294.5074038388,85112.68922202062,112218.96773942036,31491.69501214763,80727.27272727274,1011041.2085227271,126972.01553146515,207699.28825873788,2230014.777200708,0.2230014777200708,0.0,52905.00647144381,2523687.3749469803
jon_downside_case,17,0.0,218181.81818181818,218181.81818181818,5709090.909090912,525000.0,8925000.0,743181.8181818181,14634090.909090912,54746.55653615825,39961.57775990077,312889.95247787714,94708.13429605903,115769.28241681455,35042.00968954184,80727.2727272727,1091768.4812499997,131391.73568677978,212119.00841405249,2442133.7856147606,0.24421337856147607,0.0,54746.55653615825,2468940.818410822
jon_downside_case,18,0.0,218181.81818181818,218181.81818181818,5927272.72727273,525000.0,9450000.0,743181.8181818181,15377272.72727273,56606.522101519855,47793.01171931805,322581.3520026561,104399.53382083791,119355.10024098275,38627.82751371003,80727.27272727272,1172495.7539772724,135855.65304364765,216582.92577092035,2658716.711385681,0.2658716711385681,0.0,56606.522101519855,2412334.2963093026
jon_downside_case,19,0.0,218181.81818181818,218181.81818181818,6145454.545454549,525000.0,9975000.0,743181.8181818181,16120454.545454549,58485.08732253508,55702.76001832954,332369.66552268283,114187.84734086462,122976.77624339264,42249.50351611991,80727.27272727274,1253223.0267045451,18513779.04259159,18594506.315318864,21253223.026704546,2.1253223026704546,0.0,58485.08732253508,2353849.2089867676
jon_property_shock_25,1,2000000.0,218181.81818181818,2218181.8181818184,2218181.8181818184,525000.0,525000.0,2743181.8181818184,2743181.8181818184,0.0,-2188181.8181818184,30000.0,-2188181.8181818184,11100.0,0.0,11100.0,11100.0,0.0,11100.0,11100.0,0.00111,2188181.8181818184,0.0,2188181.8181818184
jon_property_shock_25,2,0.0,218181.81818181818,218181.81818181818,2436363.6363636367,525000.0,1050000.0,743181.8181818181,3486363.6363636367,0.0,-63181.81818181818,155000.0,-63181.81818181818,57350.0,0.0,57350.0,68450.0,0.0,57350.0,68450.0,0.006845,63181.81818181818,0.0,2251363.6363636367
jon_property_shock_25,3,0.0,218181.81818181818,218181.81818181818,2654545.454545455,525000.0,1575000.0,743181.8181818181,4229545.454545455,49825.0,61818.18181818182,329825.0,111643.18181818182,122035.25,41307.97727272727,80727.27272727274,149177.27272727274,119580.0,200307.27272727274,268757.2727272727,0.02687572727272727,0.0,49825.0,2201538.6363636367
jon_property_shock_25,4,0.0,218181.81818181818,218181.81818181818,2872727.2727272734,525000.0,2100000.0,743181.8181818181,4972727.272727273,91075.0,186818.18181818182,496075.0,277893.1818181818,183547.75,102820.47727272728,80727.27272727272,229904.54545454547,218580.0,299307.2727272727,568064.5454545454,0.05680645454545454,0.0,91075.0,2110463.6363636367
jon_property_shock_25,5,0.0,218181.81818181818,218181.81818181818,3090909.0909090918,525000.0,2625000.0,743181.8181818181,5715909.090909092,114021.0,214718.18181818182,546921.0,328739.1818181818,202360.77,121633.49727272727,80727.27272727272,310631.8181818182,273650.39999999997,354377.6727272727,922442.218181818,0.0922442218181818,0.0,114021.0,1996442.6363636367
jon_property_shock_25,6,0.0,218181.81818181818,218181.81818181818,3309090.90909091,525000.0,3150000.0,743181.8181818181,6459090.90909091,120917.88,243455.18181818182,582554.8799999999,364373.0618181818,215545.30559999996,134818.0328727273,80727.27272727268,391359.0909090908,290202.912,370930.1847272727,1293372.4029090907,0.12933724029090907,0.0,120917.88,1875524.7563636368
jon_property_shock_25,7,0.0,218181.81818181818,218181.81818181818,3527272.7272727285,525000.0,3675000.0,743181.8181818181,7202272.727272728,128021.6664,273054.2918181818,619257.7764000001,401075.9582181818,229125.37726800004,148398.10454072728,80727.27272727276,472086.3636363636,307251.99936,387979.2720872728,1681351.6749963635,0.16813516749963633,0.0,128021.6664,1747503.0899636368
jon_property_shock_25,8,0.0,218181.81818181818,218181.81818181818,3745454.545454547,525000.0,4200000.0,743181.8181818181,7945454.545454547,135338.56639200004,303541.375118182,657061.7596920002,438879.941510182,243112.8510860401,162385.57835876732,80727.27272727276,552813.6363636364,324812.5593408001,405539.83206807286,2086891.5070644363,0.20868915070644364,0.0,135338.56639200004,1612164.5235716368
jon_property_shock_25,9,0.0,218181.81818181818,218181.81818181818,3963636.363636365,525000.0,4725000.0,743181.8181818181,8688636.363636365,142874.97338376,334943.07091718185,695999.8624827601,477818.04430094187,257519.94911862124,176792.67639134848,80727.27272727276,633540.9090909092,342899.93612102396,423627.2088482967,2510518.715912733,0.25105187159127335,0.0,142874.97338376,1469289.5501878767
jon_property_shock_25,10,0.0,218181.81818181818,218181.81818181818,4181818.1818181835,525000.0,5250000.0,743181.8181818181,9431818.181818184,150637.4725852728,367286.81759015186,736106.1083572428,517924.29017542466,272359.2600921798,191631.9873649071,80727.2727272727,714268.1818181819,361529.9342046547,442257.2069319274,2952775.9228446605,0.29527759228446604,0.0,150637.4725852728,1318652.077602604
jon_property_shock_25,11,0.0,218181.81818181818,218181.81818181818,4400000.000000002,525000.0,5775000.0,743181.8181818181,10175000.000000002,158632.84676283103,400600.8766633111,777415.5416079604,559233.7234261421,287643.7503949453,206916.4776676726,80727.27272727274,794995.4545454546,17761492.25897352,17842219.531700794,20794995.454545453,2.0794995454545453,0.0,158632.84676283103,1160019.2308397728
jon_property_shock_40,1,2000000.0,218181.81818181818,2218181.8181818184,2218181.8181818184,525000.0,525000.0,2743181.8181818184,2743181.8181818184,0.0,-2188181.8181818184,30000.0,-2188181.8181818184,11100.0,0.0,11100.0,11100.0,0.0,11100.0,11100.0,0.00111,2188181.8181818184,0.0,2188181.8181818184
jon_property_shock_40,2,0.0,218181.81818181818,218181.81818181818,2436363.6363636367,525000.0,1050000.0,743181.8181818181,3486363.6363636367,0.0,-63181.81818181818,155000.0,-63181.81818181818,57350.0,0.0,57350.0,68450.0,0.0,57350.0,68450.0,0.006845,63181.81818181818,0.0,2251363.6363636367
jon_property_shock_40,3,0.0,218181.81818181818,218181.81818181818,2654545.454545455,525000.0,1575000.0,743181.8181818181,4229545.454545455,73000.0,61818.18181818182,353000.0,134818.18181818182,130610.0,49882.72727272727,80727.27272727274,149177.27272727274,175200.0,255927.27272727274,324377.2727272727,0.03243772727272727,0.0,73000.0,2178363.6363636367
jon_property_shock_40,4,0.0,218181.81818181818,218181.81818181818,2872727.2727272734,525000.0,2100000.0,743181.8181818181,4972727.272727273,114250.0,186818.18181818182,519250.0,301068.1818181818,192122.5,111395.22727272728,80727.27272727272,229904.54545454547,274200.0,354927.2727272727,679304.5454545454,0.06793045454545454,0.0,114250.0,2064113.6363636367
jon_property_shock_40,5,0.0,218181.81818181818,218181.81818181818,3090909.0909090918,525000.0,2625000.0,743181.8181818181,5715909.090909092,137196.0,214718.18181818182,570096.0,351914.1818181818,210935.52,130208.24727272727,80727.27272727272,310631.8181818182,329270.39999999997,409997.6727272727,1089302.218181818,0.10893022181818181,0.0,137196.0,1926917.6363636367
jon_property_shock_40,6,0.0,218181.81818181818,218181.81818181818,3309090.90909091,525000.0,3150000.0,743181.8181818181,6459090.90909091,144092.88,243455.18181818182,605729.8799999999,387548.0618181818,224120.05559999996,143392.7828727273,80727.27272727268,391359.0909090908,345822.912,426550.1847272727,1515852.4029090907,0.15158524029090908,0.0,144092.88,1782824.7563636368
jon_property_shock_40,7,0.0,218181.81818181818,218181.81818181818,3527272.7272727285,525000.0,3675000.0,743181.8181818181,7202272.727272728,151196.6664,273054.2918181818,642432.7763999999,424250.9582181818,237700.12726799995,156972.85454072728,80727.27272727268,472086.36363636353,362871.99935999996,443599.2720872726,1959451.6749963635,0.19594516749963634,0.0,151196.6664,1631628.0899636368
jon_property_shock_40,8,0.0,218181.81818181818,218181.81818181818,3745454.545454547,525000.0,4200000.0,743181.8181818181,7945454.545454547,158513.56639200004,303541.375118182,680236.7596920002,462054.941510182,251687.6010860401,170960.32835876732,80727.27272727276,552813.6363636362,380432.5593408001,461159.83206807286,2420611.5070644366,0.24206115070644366,0.0,158513.56639200004,1473114.5235716368
jon_property_shock_40,9,0.0,218181.81818181818,218181.81818181818,3963636.363636365,525000.0,4725000.0,743181.8181818181,8688636.363636365,166049.97338376,334943.07091718185,719174.8624827601,500993.04430094187,266094.69911862124,185367.42639134848,80727.27272727276,633540.909090909,398519.93612102396,479247.2088482967,2899858.715912733,0.2899858715912733,0.0,166049.97338376,1307064.5501878767
jon_property_shock_40,10,0.0,218181.81818181818,218181.81818181818,4181818.1818181835,525000.0,5250000.0,743181.8181818181,9431818.181818184,173812.4725852728,367286.81759015186,759281.1083572428,541099.2901754247,280934.0100921798,200206.7373649071,80727.2727272727,714268.1818181816,417149.9342046547,497877.2069319274,3397735.9228446605,0.339773592284466,0.0,173812.4725852728,1133252.077602604
jon_property_shock_40,11,0.0,218181.81818181818,218181.81818181818,4400000.000000002,525000.0,5775000.0,743181.8181818181,10175000.000000002,181807.84676283103,400600.8766633111,800590.5416079604,582408.7234261421,296218.5003949453,215491.2276676726,80727.27272727274,794995.4545454544,436338.8322307945,517066.1049580672,3914802.0278027277,0.3914802027802728,0.0,181807.84676283103,951444.2308397728
jon_property_shock_40,12,0.0,218181.81818181818,218181.81818181818,4618181.81818182,525000.0,6300000.0,743181.8181818181,10918181.81818182,190043.08216571598,434914.3575086651,843139.2578561993,624957.4396743812,311961.52540679375,231234.25267952104,80727.2727272727,875722.7272727271,16880193.42674273,16960920.699470002,20875722.72727273,2.087572272727273,0.0,190043.08216571598,761401.1486740569
five_million_fund,1,2000000.0,218181.81818181818,2218181.8181818184,2218181.8181818184,525000.0,525000.0,2743181.8181818184,2743181.8181818184,39000.0,-2578181.8181818184,-321000.0,-2539181.8181818184,0.0,0.0,0.0,0.0,93600.0,93600.0,93600.0,0.00936,2578181.8181818184,39000.0,2539181.8181818184
five_million_fund,2,0.0,218181.81818181818,218181.81818181818,2436363.6363636367,525000.0,1050000.0,743181.8181818181,3486363.6363636367,41444.625,-568133.3181818181,-308506.875,-526688.6931818181,0.0,0.0,0.0,0.0,99467.09999999999,99467.09999999999,193067.09999999998,0.019306709999999998,568133.3181818181,41444.625,3065870.5113636367
five_million_fund,3,0.0,218181.81818181818,218181.81818181818,2654545.454545455,525000.0,1575000.0,743181.8181818181,4229545.454545455,44040.213412499994,-557472.8645318182,-295250.83293750003,-513432.6511193182,0.0,0.0,0.0,0.0,105696.51218999998,105696.51218999998,298763.61218999996,0.029876361218999996,557472.8645318182,44040.213412499994,3579303.162482955
five_million_fund,4,0.0,218181.81818181818,218181.81818181818,2872727.2727272734,525000.0,2100000.0,743181.8181818181,4972727.272727273,46796.02148182125,-546163.1892545333,-281185.3495908937,-499367.167772712,0.0,0.0,0.0,0.0,112310.45155637099,112310.45155637099,411074.06374637096,0.0411074063746371,546163.1892545333,46796.02148182125,4078670.3302556667
five_million_fund,5,0.0,218181.81818181818,218181.81818181818,3090909.0909090918,525000.0,2625000.0,743181.8181818181,5715909.090909092,49721.871034739175,-534164.7547528616,-266261.06553630414,-484442.8837181224,0.0,0.0,0.0,0.0,119332.49048337401,119332.49048337401,530406.554229745,0.053040655422974495,534164.7547528616,49721.871034739175,4563113.213973789
five_million_fund,6,0.0,218181.81818181818,218181.81818181818,3309090.90909091,525000.0,3150000.0,743181.8181818181,6459090.90909091,52828.18398077003,-521435.61559003807,-250425.61342744983,-468607.43160926807,0.0,0.0,0.0,0.0,126787.64155384807,126787.64155384807,657194.195783593,0.0657194195783593,521435.61559003807,52828.18398077003,5031720.645583056
five_million_fund,7,0.0,218181.81818181818,218181.81818181818,3527272.7272727285,525000.0,3675000.0,743181.8181818181,7202272.727272728,56126.01891521464,-507931.2718521986,-233623.43475516577,-451805.25293698395,0.0,0.0,0.0,0.0,134702.44539651513,134702.44539651513,791896.6411801081,0.0791896641180108,507931.2718521986,56126.01891521464,5483525.89852004
five_million_fund,8,0.0,218181.81818181818,218181.81818181818,3745454.545454547,525000.0,4200000.0,743181.8181818181,7945454.545454547,59627.109953067404,-493604.5135807248,-215795.58544583915,-433977.4036276574,0.0,0.0,0.0,0.0,143105.06388736176,143105.06388736176,935001.7050674699,0.09350017050674699,493604.5135807248,59627.109953067404,5917503.302147698
five_million_fund,9,0.0,218181.81818181818,218181.81818181818,3963636.363636365,525000.0,4725000.0,743181.8181818181,8688636.363636365,63343.90792970289,-478405.2557305181,-196879.529618997,-415061.3478008152,0.0,0.0,0.0,0.0,152025.37903128692,152025.37903128692,1087027.0840987568,0.10870270840987568,478405.2557305181,63343.90792970289,6332564.649948513
five_million_fund,10,0.0,218181.81818181818,218181.81818181818,4181818.1818181835,525000.0,5250000.0,743181.8181818181,9431818.181818184,67289.62411253026,-462280.36307723395,-176808.9207828855,-394990.7389647037,0.0,0.0,0.0,0.0,161495.0978700726,161495.0978700726,1248522.1819688294,0.12485221819688294,462280.36307723395,67289.62411253026,6727555.388913216
five_million_fund,11,0.0,218181.81818181818,218181.81818181818,4400000.000000002,525000.0,5775000.0,743181.8181818181,10175000.000000002,71478.2765765891,-445173.4644613647,-155513.36970295745,-373695.18788477563,0.0,0.0,0.0,0.0,171547.8637838138,171547.8637838138,1420070.0457526431,0.1420070045752643,445173.4644613647,71478.2765765891,7101250.576797992
five_million_fund,12,0.0,218181.81818181818,218181.81818181818,4618181.81818182,525000.0,6300000.0,743181.8181818181,10918181.81818182,75924.73940637725,-427024.75571978913,-132918.1981315937,-351100.0163134119,0.0,0.0,0.0,0.0,8579929.954247357,8579929.954247357,10000000.0,1.0,427024.75571978913,75924.73940637725,7452350.593111404
jon_upside_case,1,2000000.0,218181.81818181818,2218181.8181818184,2218181.8181818184,525000.0,525000.0,2743181.8181818184,2743181.8181818184,0.0,-2088181.8181818184,130000.0,-2088181.8181818184,48100.0,0.0,48100.0,48100.0,0.0,48100.0,48100.0,0.00481,2088181.8181818184,0.0,2088181.8181818184
jon_upside_case,2,0.0,218181.81818181818,218181.81818181818,2436363.6363636367,525000.0,1050000.0,743181.8181818181,3486363.6363636367,53312.5,126818.18181818182,398312.5,180130.68181818182,147375.625,66648.35227272728,80727.27272727272,128827.27272727272,127950.0,208677.2727272727,256777.2727272727,0.025677727272727272,0.0,53312.5,2034869.3181818184
jon_upside_case,3,0.0,218181.81818181818,218181.81818181818,2654545.454545455,525000.0,1575000.0,743181.8181818181,4229545.454545455,116968.75,341818.1818181818,676968.75,458786.9318181818,250478.4375,169751.16477272726,80727.27272727274,209554.54545454547,280725.0,361452.2727272727,618229.5454545454,0.06182295454545454,0.0,116968.75,1917900.5681818184
jon_upside_case,4,0.0,218181.81818181818,218181.81818181818,2872727.2727272734,525000.0,2100000.0,743181.8181818181,4972727.272727273,127547.5,385218.1818181818,730947.5,512765.6818181818,270450.575,189723.30227272728,80727.27272727274,290281.81818181823,306114.0,386841.2727272727,1005070.8181818181,0.10050708181818181,0.0,127547.5,1790353.0681818184
jon_upside_case,5,0.0,218181.81818181818,218181.81818181818,3090909.0909090918,525000.0,2625000.0,743181.8181818181,5715909.090909092,154799.40000000005,430354.18181818206,803335.4000000004,585153.5818181821,297234.0980000001,216506.82527272738,80727.27272727274,371009.09090909094,371518.5600000001,452245.8327272729,1457316.6509090909,0.1457316650909091,0.0,154799.40000000005,1635553.6681818182
jon_upside_case,6,0.0,218181.81818181818,218181.81818181818,3309090.90909091,525000.0,3150000.0,743181.8181818181,6459090.90909091,166241.37600000005,477295.621818182,861718.8160000001,643536.997818182,318835.96192000003,238108.68919272732,80727.2727272727,451736.36363636365,398979.3024000001,479706.5751272728,1937023.2260363637,0.19370232260363637,0.0,166241.37600000005,1469312.2921818183
jon_upside_case,7,0.0,218181.81818181818,218181.81818181818,3527272.7272727285,525000.0,3675000.0,743181.8181818181,7202272.727272728,178141.03104000003,526114.719418182,922437.5686400002,704255.7504581821,341301.9003968001,260574.62766952737,80727.2727272727,532463.6363636364,427538.47449600004,508265.74722327275,2445288.9732596367,0.24452889732596367,0.0,178141.03104000003,1291171.2611418182
jon_upside_case,8,0.0,218181.81818181818,218181.81818181818,3745454.545454547,525000.0,4200000.0,743181.8181818181,7945454.545454547,190516.6722816,576886.580922182,985585.0713856001,767403.253203782,364666.476412672,283939.2036853993,80727.2727272727,613190.9090909091,18087174.663103998,18167901.93583127,20613190.909090906,2.0613190909090906,0.0,190516.6722816,1100654.5888602182
